"name","smiles","inchi","mass"
"MUC9BO2","[O]OC(C=CC(=O)C(C)C)C(O)C=O","InChI=1S/C9H13O5/c1-6(2)7(11)3-4-9(14-13)8(12)5-10/h3-6,8-9,12H,1-2H3",201.1965
"MUC9PAN","O=N(=O)OOC(=O)C=CC=CC(=O)C(C)C","InChI=1S/C9H11NO6/c1-7(2)8(11)5-3-4-6-9(12)15-16-10(13)14/h3-7H,1-2H3",229.1867
"MUC9CO3H","OOC(=O)C=CC=CC(=O)C(C)C","InChI=1S/C9H12O4/c1-7(2)8(10)5-3-4-6-9(11)13-12/h3-7,12H,1-2H3",184.1892
"MUC9CO2H","OC(=O)C=CC=CC(=O)C(C)C","InChI=1S/C9H12O3/c1-7(2)8(10)5-3-4-6-9(11)12/h3-7H,1-2H3,(H,11,12)",168.1898
"MUC9AO","O=CC=CC([O])C(O)C(=O)C(C)C","InChI=1S/C9H13O4/c1-6(2)8(12)9(13)7(11)4-3-5-10/h3-7,9,13H,1-2H3",185.1971
"MUC9ANO3","O=CC=CC(ON(=O)=O)C(O)C(=O)C(C)C","InChI=1S/C9H13NO6/c1-6(2)8(12)9(13)7(4-3-5-11)16-10(14)15/h3-7,9,13H,1-2H3",231.2026
"EPXKTMPAN","O=N(=O)OOC(=O)C1OC1(C)C(=O)C","InChI=1S/C6H7NO7/c1-3(8)6(2)4(12-6)5(9)13-14-7(10)11/h4H,1-2H3",205.1223
"MUC9AOOH","O=CC=CC(OO)C(O)C(=O)C(C)C","InChI=1S/C9H14O5/c1-6(2)8(11)9(12)7(14-13)4-3-5-10/h3-7,9,12-13H,1-2H3",202.2045
"MUC9AOH","O=CC=CC(O)C(O)C(=O)C(C)C","InChI=1S/C9H14O4/c1-6(2)8(12)9(13)7(11)4-3-5-10/h3-7,9,11,13H,1-2H3",186.2051
"MUC9BO","O=CC(O)C([O])C=CC(=O)C(C)C","InChI=1S/C9H13O4/c1-6(2)7(11)3-4-8(12)9(13)5-10/h3-6,8-9,13H,1-2H3",185.1971
"MUC9BNO3","O=CC(O)C(C=CC(=O)C(C)C)ON(=O)=O","InChI=1S/C9H13NO6/c1-6(2)7(12)3-4-9(8(13)5-11)16-10(14)15/h3-6,8-9,13H,1-2H3",231.2026
"MUC9BOOH","OOC(C=CC(=O)C(C)C)C(O)C=O","InChI=1S/C9H14O5/c1-6(2)7(11)3-4-9(14-13)8(12)5-10/h3-6,8-9,12-13H,1-2H3",202.2045
"MUC9BOH","O=CC(O)C(O)C=CC(=O)C(C)C","InChI=1S/C9H14O4/c1-6(2)7(11)3-4-8(12)9(13)5-10/h3-6,8-9,12-13H,1-2H3",186.2051
"MUC9BCO","O=CC(O)C(=O)C=CC(=O)C(C)C","InChI=1S/C9H12O4/c1-6(2)7(11)3-4-8(12)9(13)5-10/h3-6,9,13H,1-2H3",184.1892
"IC7DCCO3","[O]OC(=O)C=CC(=O)C(C)C","InChI=1S/C7H9O4/c1-5(2)6(8)3-4-7(9)11-10/h3-5H,1-2H3",157.1440
"C910O2","O=CC(O)C(=O)C(O[O])C(O)C(=O)C(C)C","InChI=1S/C9H13O7/c1-4(2)6(12)8(14)9(16-15)7(13)5(11)3-10/h3-5,8-9,11,14H,1-2H3",233.1953
"C910O","O=CC(O)C(=O)C([O])C(O)C(=O)C(C)C","InChI=1S/C9H13O6/c1-4(2)6(12)8(14)9(15)7(13)5(11)3-10/h3-5,8-9,11,14H,1-2H3",217.1959
"C910OOH","O=CC(O)C(=O)C(OO)C(O)C(=O)C(C)C","InChI=1S/C9H14O7/c1-4(2)6(12)8(14)9(16-15)7(13)5(11)3-10/h3-5,8-9,11,14-15H,1-2H3",234.2033
"IC7DCO2","[O]OC(C(O)C=O)C(=O)C(C)C","InChI=1S/C7H11O5/c1-4(2)6(10)7(12-11)5(9)3-8/h3-5,7,9H,1-2H3",175.1592
"IC7DCPAN","O=C(OON(=O)=O)C=CC(=O)C(C)C","InChI=1S/C7H9NO6/c1-5(2)6(9)3-4-7(10)13-14-8(11)12/h3-5H,1-2H3",203.1495
"IC7DCCO3H","OOC(=O)C=CC(=O)C(C)C","InChI=1S/C7H10O4/c1-5(2)6(8)3-4-7(9)11-10/h3-5,10H,1-2H3",158.1519
"IC7DCCO2H","OC(=O)C=CC(=O)C(C)C","InChI=1S/C7H10O3/c1-5(2)6(8)3-4-7(9)10/h3-5H,1-2H3,(H,9,10)",142.1525
"IC7DCO","O=CC(O)C([O])C(=O)C(C)C","InChI=1S/C7H11O4/c1-4(2)6(10)7(11)5(9)3-8/h3-5,7,9H,1-2H3",159.1598
"IC7DCOOH","OOC(C(O)C=O)C(=O)C(C)C","InChI=1S/C7H12O5/c1-4(2)6(10)7(12-11)5(9)3-8/h3-5,7,9,11H,1-2H3",176.1672
"C62CHO","O=CC(O)C(=O)C(=O)C(C)C","InChI=1S/C7H10O4/c1-4(2)6(10)7(11)5(9)3-8/h3-5,9H,1-2H3",158.1519
"IC7DCOH","O=CC(O)C(O)C(=O)C(C)C","InChI=1S/C7H12O4/c1-4(2)6(10)7(11)5(9)3-8/h3-5,7,9,11H,1-2H3",160.1678
"C62CO3","[O]OC(=O)C(O)C(=O)C(=O)C(C)C","InChI=1S/C7H9O6/c1-3(2)4(8)5(9)6(10)7(11)13-12/h3,6,10H,1-2H3",189.1428
"C62CPAN","O=N(=O)OOC(=O)C(O)C(=O)C(=O)C(C)C","InChI=1S/C7H9NO8/c1-3(2)4(9)5(10)6(11)7(12)15-16-8(13)14/h3,6,11H,1-2H3",235.1483
"C62CO3H","OOC(=O)C(O)C(=O)C(=O)C(C)C","InChI=1S/C7H10O6/c1-3(2)4(8)5(9)6(10)7(11)13-12/h3,6,10,12H,1-2H3",190.1507
"C45IC5CHO","O=CC(=O)C(=O)C(C)C","InChI=1S/C6H8O3/c1-4(2)6(9)5(8)3-7/h3-4H,1-2H3",128.1259
"IPBOLOXPIN","CC(C)C12OC2C=CC=C1O","InChI=1S/C9H12O2/c1-6(2)9-7(10)4-3-5-8(9)11-9/h3-6,8,10H,1-2H3",152.1904
"IPBLMUC","O=CC=CC=C(O)C(=O)C(C)C","InChI=1S/C9H12O3/c1-7(2)9(12)8(11)5-3-4-6-10/h3-7,11H,1-2H3",168.1898
"HIC7DICARB","O=CC=C(O)C(=O)C(C)C","InChI=1S/C7H10O3/c1-5(2)7(10)6(9)3-4-8/h3-5,9H,1-2H3",142.1525
"IPBLMUCO3","[O]OC(=O)C=CC=C(O)C(=O)C(C)C","InChI=1S/C9H11O5/c1-6(2)9(12)7(10)4-3-5-8(11)14-13/h3-6,10H,1-2H3",199.1806
"IPBLMUPAN","O=N(=O)OOC(=O)C=CC=C(O)C(=O)C(C)C","InChI=1S/C9H11NO7/c1-6(2)9(13)7(11)4-3-5-8(12)16-17-10(14)15/h3-6,11H,1-2H3",245.1861
"IPBLMUCO3H","OOC(=O)C=CC=C(O)C(=O)C(C)C","InChI=1S/C9H12O5/c1-6(2)9(12)7(10)4-3-5-8(11)14-13/h3-6,10,13H,1-2H3",200.1886
"IPBLMUCO2H","OC(=O)C=CC=C(O)C(=O)C(C)C","InChI=1S/C9H12O4/c1-6(2)9(13)7(10)4-3-5-8(11)12/h3-6,10H,1-2H3,(H,11,12)",184.1892
"IPGLYOXOH","O=C(C(C)C)C(=O)O","InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)",116.1152
"HIC7DCPAN","O=N(=O)OOC(=O)C=C(O)C(=O)C(C)C","InChI=1S/C7H9NO7/c1-4(2)7(11)5(9)3-6(10)14-15-8(12)13/h3-4,9H,1-2H3",219.1489
"HIC7DCCO3H","OOC(=O)C=C(O)C(=O)C(C)C","InChI=1S/C7H10O5/c1-4(2)7(10)5(8)3-6(9)12-11/h3-4,8,11H,1-2H3",174.1513
"IPGLOO","[O-][O+]CC(=O)C(C)C","InChI=1S/C5H9O3/c1-4(2)5(6)3-8-7/h4H,3H2,1-2H3",117.1232
"IC7DCOO","[O]O[CH]C=CC(=O)C(C)C","InChI=1S/C7H10O3/c1-6(2)7(8)4-3-5-10-9/h3-6H,1-2H3",142.1525
"IPVK","C=CC(=O)C(C)C","InChI=1S/C6H10O/c1-4-6(7)5(2)3/h4-5H,1H2,2-3H3",98.1430
"IPVKO2","OCC(O[O])C(=O)C(C)C","InChI=1S/C6H11O4/c1-4(2)6(8)5(3-7)10-9/h4-5,7H,3H2,1-2H3",147.1491
"IPVKO","OCC([O])C(=O)C(C)C","InChI=1S/C6H11O3/c1-4(2)6(9)5(8)3-7/h4-5,7H,3H2,1-2H3",131.1497
"IPVKOOH","OCC(OO)C(=O)C(C)C","InChI=1S/C6H12O4/c1-4(2)6(8)5(3-7)10-9/h4-5,7,9H,3H2,1-2H3",148.1571
"TM123B","Cc1cccc(C)c1C","InChI=1S/C9H12/c1-7-5-4-6-8(2)9(7)3/h4-6H,1-3H3",120.1916
"TM123BXPIN","CC1=C(C)C2(C)OC2C=C1","InChI=1S/C9H12O/c1-6-4-5-8-9(3,10-8)7(6)2/h4-5,8H,1-3H3",136.1910
"MUCONALD10","O=CC=CC(=C(C)C(=O)C)C","InChI=1S/C9H12O2/c1-7(5-4-6-10)8(2)9(3)11/h4-6H,1-3H3",152.1904
"TM123BOL","Cc1ccc(O)c(C)c1C","InChI=1S/C9H12O/c1-6-4-5-9(10)8(3)7(6)2/h4-5,10H,1-3H3",136.1910
"C7ADICARB","O=CC(=C(C)C(=O)C)C","InChI=1S/C7H10O2/c1-5(4-8)6(2)7(3)9/h4H,1-3H3",126.1531
"MUC10CO3","[O]OC(=O)C=CC(=C(C)C(=O)C)C","InChI=1S/C9H11O4/c1-6(7(2)8(3)10)4-5-9(11)13-12/h4-5H,1-3H3",183.1812
"MUC10AO2","O=CC=CC(C)(O[O])C(C)(O)C(=O)C","InChI=1S/C9H13O5/c1-7(11)9(3,12)8(2,14-13)5-4-6-10/h4-6,12H,1-3H3",201.1965
"MUC10BO2","[O]OC(C(O)C=O)C(=C(C)C(=O)C)C","InChI=1S/C9H13O5/c1-5(7(3)11)6(2)9(14-13)8(12)4-10/h4,8-9,12H,1-3H3",201.1965
"MUC10PAN","O=N(=O)OOC(=O)C=CC(=C(C)C(=O)C)C","InChI=1S/C9H11NO6/c1-6(7(2)8(3)11)4-5-9(12)15-16-10(13)14/h4-5H,1-3H3",229.1867
"MUC10CO3H","OOC(=O)C=CC(=C(C)C(=O)C)C","InChI=1S/C9H12O4/c1-6(7(2)8(3)10)4-5-9(11)13-12/h4-5,12H,1-3H3",184.1892
"MUC10CO2H","OC(=O)C=CC(=C(C)C(=O)C)C","InChI=1S/C9H12O3/c1-6(4-5-9(11)12)7(2)8(3)10/h4-5H,1-3H3,(H,11,12)",168.1898
"MUC10AO","O=CC=CC(C)([O])C(C)(O)C(=O)C","InChI=1S/C9H13O4/c1-7(11)9(3,13)8(2,12)5-4-6-10/h4-6,13H,1-3H3",185.1971
"MUC10ANO3","O=CC=CC(C)(ON(=O)=O)C(C)(O)C(=O)C","InChI=1S/C9H13NO6/c1-7(12)9(3,13)8(2,5-4-6-11)16-10(14)15/h4-6,13H,1-3H3",231.2026
"MUC10AOOH","O=CC=CC(C)(OO)C(C)(O)C(=O)C","InChI=1S/C9H14O5/c1-7(11)9(3,12)8(2,14-13)5-4-6-10/h4-6,12-13H,1-3H3",202.2045
"MUC10AOH","O=CC=CC(C)(O)C(C)(O)C(=O)C","InChI=1S/C9H14O4/c1-7(11)9(3,13)8(2,12)5-4-6-10/h4-6,12-13H,1-3H3",186.2051
"MUC10BNO3","O=CC(O)C(ON(=O)=O)C(=C(C)C(=O)C)C","InChI=1S/C9H13NO6/c1-5(7(3)12)6(2)9(8(13)4-11)16-10(14)15/h4,8-9,13H,1-3H3",231.2026
"MUC10BO","O=CC(O)C([O])C(=C(C)C(=O)C)C","InChI=1S/C9H13O4/c1-5(7(3)11)6(2)9(13)8(12)4-10/h4,8-9,12H,1-3H3",185.1971
"MUC10BOOH","OOC(C(O)C=O)C(=C(C)C(=O)C)C","InChI=1S/C9H14O5/c1-5(7(3)11)6(2)9(14-13)8(12)4-10/h4,8-9,12-13H,1-3H3",202.2045
"MUC10BCO","O=CC(O)C(=O)C(=C(C)C(=O)C)C","InChI=1S/C9H12O4/c1-5(7(3)11)6(2)9(13)8(12)4-10/h4,8,12H,1-3H3",184.1892
"MUC10BOH","O=CC(O)C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H14O4/c1-5(7(3)11)6(2)9(13)8(12)4-10/h4,8-9,12-13H,1-3H3",186.2051
"C911O2","O=CC(O)C(=O)C(C)(O[O])C(C)(O)C(=O)C","InChI=1S/C9H13O7/c1-5(11)8(2,14)9(3,16-15)7(13)6(12)4-10/h4,6,12,14H,1-3H3",233.1953
"C911O","O=CC(O)C(=O)C(C)([O])C(C)(O)C(=O)C","InChI=1S/C9H13O6/c1-5(11)8(2,14)9(3,15)7(13)6(12)4-10/h4,6,12,14H,1-3H3",217.1959
"C911OOH","O=CC(O)C(=O)C(C)(OO)C(C)(O)C(=O)C","InChI=1S/C9H14O7/c1-5(11)8(2,14)9(3,16-15)7(13)6(12)4-10/h4,6,12,14-15H,1-3H3",234.2033
"C7ADCCO3","[O]OC(=O)C(=C(C)C(=O)C)C","InChI=1S/C7H9O4/c1-4(6(3)8)5(2)7(9)11-10/h1-3H3",157.1440
"C7ADCO2","O=CC(C)(O)C(C)(O[O])C(=O)C","InChI=1S/C7H11O5/c1-5(9)7(3,12-11)6(2,10)4-8/h4,10H,1-3H3",175.1592
"C7ADCPAN","O=N(=O)OOC(=O)C(=C(C)C(=O)C)C","InChI=1S/C7H9NO6/c1-4(6(3)9)5(2)7(10)13-14-8(11)12/h1-3H3",203.1495
"C7ADCCO3H","OOC(=O)C(=C(C)C(=O)C)C","InChI=1S/C7H10O4/c1-4(6(3)8)5(2)7(9)11-10/h10H,1-3H3",158.1519
"C7ADCCO2H","CC(=O)C(=C(C)C(=O)O)C","InChI=1S/C7H10O3/c1-4(6(3)8)5(2)7(9)10/h1-3H3,(H,9,10)",142.1525
"C7ADCO","O=CC(C)(O)C(C)([O])C(=O)C","InChI=1S/C7H11O4/c1-5(9)7(3,11)6(2,10)4-8/h4,10H,1-3H3",159.1598
"C7ADCOOH","O=CC(C)(O)C(C)(OO)C(=O)C","InChI=1S/C7H12O5/c1-5(9)7(3,12-11)6(2,10)4-8/h4,10-11H,1-3H3",176.1672
"C7ADCOH","O=CC(C)(O)C(C)(O)C(=O)C","InChI=1S/C7H12O4/c1-5(9)7(3,11)6(2,10)4-8/h4,10-11H,1-3H3",160.1678
"TM123BOLX","OC1=CC2OC2(C)C(=C1C)C","InChI=1S/C9H12O2/c1-5-6(2)9(3)8(11-9)4-7(5)10/h4,8,10H,1-3H3",152.1904
"TM1BLMUC","O=CC=C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H12O3/c1-6(8(3)11)7(2)9(12)4-5-10/h4-5,12H,1-3H3",168.1898
"TM1BLMUCO3","[O]OC(=O)C=C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H11O5/c1-5(7(3)10)6(2)8(11)4-9(12)14-13/h4,11H,1-3H3",199.1806
"TM1BLMUPAN","O=N(=O)OOC(=O)C=C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H11NO7/c1-5(7(3)11)6(2)8(12)4-9(13)16-17-10(14)15/h4,12H,1-3H3",245.1861
"TM1BLMCO3H","OOC(=O)C=C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H12O5/c1-5(7(3)10)6(2)8(11)4-9(12)14-13/h4,11,13H,1-3H3",200.1886
"TM1BLMCO2H","OC(=O)C=C(O)C(=C(C)C(=O)C)C","InChI=1S/C9H12O4/c1-5(7(3)10)6(2)8(11)4-9(12)13/h4,11H,1-3H3,(H,12,13)",184.1892
"C7ADCOO","CC(=C(C)C(=O)C)[CH]O[O]","InChI=1S/C7H10O3/c1-5(4-10-9)6(2)7(3)8/h4H,1-3H3",142.1525
"M2BUTEK","CC=C(C)C(=O)C","InChI=1S/C6H10O/c1-4-5(2)6(3)7/h4H,1-3H3",98.1430
"M2BUTEKO2","[O]OC(C)(C(C)O)C(=O)C","InChI=1S/C6H11O4/c1-4(7)6(3,10-9)5(2)8/h4,7H,1-3H3",147.1491
"M2BUTEKO","CC(O)C(C)([O])C(=O)C","InChI=1S/C6H11O3/c1-4(7)6(3,9)5(2)8/h4,7H,1-3H3",131.1497
"M2BUTEKOOH","OOC(C)(C(C)O)C(=O)C","InChI=1S/C6H12O4/c1-4(7)6(3,10-9)5(2)8/h4,7,9H,1-3H3",148.1571
"TM124B","Cc1ccc(C)c(C)c1","InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",120.1916
"TM124BXPIN","CC1=CC2OC2(C)C(=C1)C","InChI=1S/C9H12O/c1-6-4-7(2)9(3)8(5-6)10-9/h4-5,8H,1-3H3",136.1910
"MUCONALD11","O=CC=C(C)C=C(C)C(=O)C","InChI=1S/C9H12O2/c1-7(4-5-10)6-8(2)9(3)11/h4-6H,1-3H3",152.1904
"TM124OL","Cc1ccc(C)c(C)c1O","InChI=1S/C9H12O/c1-6-4-5-7(2)9(10)8(6)3/h4-5,10H,1-3H3",136.1910
"C7BDICARB","CC(=O)C=C(C)C(=O)C","InChI=1S/C7H10O2/c1-5(7(3)9)4-6(2)8/h4H,1-3H3",126.1531
"MUC11CO3","[O]OC(=O)C=C(C)C=C(C)C(=O)C","InChI=1S/C9H11O4/c1-6(5-9(11)13-12)4-7(2)8(3)10/h4-5H,1-3H3",183.1812
"MUC11AO2","O=CC=C(C)C(O)C(C)(O[O])C(=O)C","InChI=1S/C9H13O5/c1-6(4-5-10)8(12)9(3,14-13)7(2)11/h4-5,8,12H,1-3H3",201.1965
"MUC11BO2","O=CC(O)C(C)(O[O])C=C(C)C(=O)C","InChI=1S/C9H13O5/c1-6(7(2)11)4-9(3,14-13)8(12)5-10/h4-5,8,12H,1-3H3",201.1965
"MUC11PAN","O=N(=O)OOC(=O)C=C(C)C=C(C)C(=O)C","InChI=1S/C9H11NO6/c1-6(4-7(2)8(3)11)5-9(12)15-16-10(13)14/h4-5H,1-3H3",229.1867
"MUC11CO3H","OOC(=O)C=C(C)C=C(C)C(=O)C","InChI=1S/C9H12O4/c1-6(5-9(11)13-12)4-7(2)8(3)10/h4-5,12H,1-3H3",184.1892
"MUC11CO2H","OC(=O)C=C(C)C=C(C)C(=O)C","InChI=1S/C9H12O3/c1-6(5-9(11)12)4-7(2)8(3)10/h4-5H,1-3H3,(H,11,12)",168.1898
"MUC11AO","O=CC=C(C)C(O)C(C)([O])C(=O)C","InChI=1S/C9H13O4/c1-6(4-5-10)8(12)9(3,13)7(2)11/h4-5,8,12H,1-3H3",185.1971
"MUC11ANO3","O=CC=C(C)C(O)C(C)(ON(=O)=O)C(=O)C","InChI=1S/C9H13NO6/c1-6(4-5-11)8(13)9(3,7(2)12)16-10(14)15/h4-5,8,13H,1-3H3",231.2026
"MUC11AOOH","O=CC=C(C)C(O)C(C)(OO)C(=O)C","InChI=1S/C9H14O5/c1-6(4-5-10)8(12)9(3,14-13)7(2)11/h4-5,8,12-13H,1-3H3",202.2045
"C7BDCO2","[O]OC(C)(C(=O)C)C(O)C(=O)C","InChI=1S/C7H11O5/c1-4(8)6(10)7(3,12-11)5(2)9/h6,10H,1-3H3",175.1592
"MUC11AOH","O=CC=C(C)C(O)C(C)(O)C(=O)C","InChI=1S/C9H14O4/c1-6(4-5-10)8(12)9(3,13)7(2)11/h4-5,8,12-13H,1-3H3",186.2051
"MUC11BO","O=CC(O)C(C)([O])C=C(C)C(=O)C","InChI=1S/C9H13O4/c1-6(7(2)11)4-9(3,13)8(12)5-10/h4-5,8,12H,1-3H3",185.1971
"MUC11BNO3","O=CC(O)C(C)(ON(=O)=O)C=C(C)C(=O)C","InChI=1S/C9H13NO6/c1-6(7(2)12)4-9(3,8(13)5-11)16-10(14)15/h4-5,8,13H,1-3H3",231.2026
"MUC11BOOH","O=CC(O)C(C)(OO)C=C(C)C(=O)C","InChI=1S/C9H14O5/c1-6(7(2)11)4-9(3,14-13)8(12)5-10/h4-5,8,12-13H,1-3H3",202.2045
"MUC11BOH","O=CC(O)C(C)(O)C=C(C)C(=O)C","InChI=1S/C9H14O4/c1-6(7(2)11)4-9(3,13)8(12)5-10/h4-5,8,12-13H,1-3H3",186.2051
"C7BDCO","CC(=O)C(O)C(C)([O])C(=O)C","InChI=1S/C7H11O4/c1-4(8)6(10)7(3,11)5(2)9/h6,10H,1-3H3",159.1598
"C7BDCOOH","OOC(C)(C(=O)C)C(O)C(=O)C","InChI=1S/C7H12O5/c1-4(8)6(10)7(3,12-11)5(2)9/h6,10-11H,1-3H3",176.1672
"C7BDCOH","CC(=O)C(O)C(C)(O)C(=O)C","InChI=1S/C7H12O4/c1-4(8)6(10)7(3,11)5(2)9/h6,10-11H,1-3H3",160.1678
"TM124BOLX","CC1=C(O)C2OC2(C)C=C1C","InChI=1S/C9H12O2/c1-5-4-9(3)8(11-9)7(10)6(5)2/h4,8,10H,1-3H3",152.1904
"TM2BLMUC","O=CC(=C(C)C(=CC(=O)C)C)O","InChI=1S/C9H12O3/c1-6(4-7(2)11)8(3)9(12)5-10/h4-5,12H,1-3H3",168.1898
"TM2BLMUCO3","[O]OC(=O)C(=C(C)C(=CC(=O)C)C)O","InChI=1S/C9H11O5/c1-5(4-6(2)10)7(3)8(11)9(12)14-13/h4,11H,1-3H3",199.1806
"TM2BLMUPAN","O=N(=O)OOC(=O)C(=C(C)C(=CC(=O)C)C)O","InChI=1S/C9H11NO7/c1-5(4-6(2)11)7(3)8(12)9(13)16-17-10(14)15/h4,12H,1-3H3",245.1861
"TM2BLMCO3H","OOC(=O)C(=C(C)C(=CC(=O)C)C)O","InChI=1S/C9H12O5/c1-5(4-6(2)10)7(3)8(11)9(12)14-13/h4,11,13H,1-3H3",200.1886
"TM2BLMCO2H","CC(=O)C=C(C)C(=C(O)C(=O)O)C","InChI=1S/C9H12O4/c1-5(4-6(2)10)7(3)8(11)9(12)13/h4,11H,1-3H3,(H,12,13)",184.1892
"C7BDCOO","[O-][O+]=C(C)C=C(C)C(=O)C","InChI=1S/C7H10O3/c1-5(7(3)8)4-6(2)10-9/h4H,1-3H3",142.1525
"C7BDCBO2","CC(=CC(=O)CO[O])C(=O)C","InChI=1S/C7H9O4/c1-5(6(2)8)3-7(9)4-11-10/h3H,4H2,1-2H3",157.1440
"C7BDCBO","[O]CC(=O)C=C(C)C(=O)C","InChI=1S/C7H9O3/c1-5(6(2)9)3-7(10)4-8/h3H,4H2,1-2H3",141.1446
"C7BDCBOOH","CC(=CC(=O)COO)C(=O)C","InChI=1S/C7H10O4/c1-5(6(2)8)3-7(9)4-11-10/h3,10H,4H2,1-2H3",158.1519
"OETHTOL","CCc1ccccc1C","InChI=1S/C9H12/c1-3-9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",120.1916
"ETOLO2","[O]OC(C)c1ccccc1C","InChI=1S/C9H11O2/c1-7-5-3-4-6-9(7)8(2)11-10/h3-6,8H,1-2H3",151.1824
"OETOXPIN","CCC12OC2C=CC=C1C","InChI=1S/C9H12O/c1-3-9-7(2)5-4-6-8(9)10-9/h4-6,8H,3H2,1-2H3",136.1910
"ETOLO","CC([O])c1ccccc1C","InChI=1S/C9H11O/c1-7-5-3-4-6-9(7)8(2)10/h3-6,8H,1-2H3",135.1830
"ETOLNO3","O=N(=O)OC(C)c1ccccc1C","InChI=1S/C9H11NO3/c1-7-5-3-4-6-9(7)8(2)13-10(11)12/h3-6,8H,1-2H3",181.1885
"MPHCOME","CC(=O)c1ccccc1C","InChI=1S/C9H10O/c1-7-5-3-4-6-9(7)8(2)10/h3-6H,1-2H3",134.1751
"ETOLOOH","OOC(C)c1ccccc1C","InChI=1S/C9H12O2/c1-7-5-3-4-6-9(7)8(2)11-10/h3-6,8,10H,1-2H3",152.1904
"ETOLOH","CC(O)c1ccccc1C","InChI=1S/C9H12O/c1-7-5-3-4-6-9(7)8(2)10/h3-6,8,10H,1-2H3",136.1910
"MPHCOMEO2","[O]OCC(=O)c1ccccc1C","InChI=1S/C9H9O3/c1-7-4-2-3-5-8(7)9(10)6-12-11/h2-5H,6H2,1H3",165.1660
"MPHCOMEO","[O]CC(=O)c1ccccc1C","InChI=1S/C9H9O2/c1-7-4-2-3-5-8(7)9(11)6-10/h2-5H,6H2,1H3",149.1666
"MPHCOMEOOH","OOCC(=O)c1ccccc1C","InChI=1S/C9H10O3/c1-7-4-2-3-5-8(7)9(10)6-12-11/h2-5,11H,6H2,1H3",166.1739
"MPHCOMEOH","OCC(=O)c1ccccc1C","InChI=1S/C9H10O2/c1-7-4-2-3-5-8(7)9(11)6-10/h2-5,10H,6H2,1H3",150.1745
"MPHGLYOX","O=CC(=O)c1ccccc1C","InChI=1S/C9H8O2/c1-7-4-2-3-5-8(7)9(11)6-10/h2-6H,1H3",148.1586
"MUCONALD12","CC(=CC=CC=O)C(=O)CC","InChI=1S/C9H12O2/c1-3-9(11)8(2)6-4-5-7-10/h4-7H,3H2,1-2H3",152.1904
"OETOH","CCc1c(C)cccc1O","InChI=1S/C9H12O/c1-3-8-7(2)5-4-6-9(8)10/h4-6,10H,3H2,1-2H3",136.1910
"C7CDICARB","CC(=CC=O)C(=O)CC","InChI=1S/C7H10O2/c1-3-7(9)6(2)4-5-8/h4-5H,3H2,1-2H3",126.1531
"MUC12CO3","[O]OC(=O)C=CC=C(C)C(=O)CC","InChI=1S/C9H11O4/c1-3-8(10)7(2)5-4-6-9(11)13-12/h4-6H,3H2,1-2H3",183.1812
"MUC12AO2","CC(O[O])(C(O)C=CC=O)C(=O)CC","InChI=1S/C9H13O5/c1-3-7(11)9(2,14-13)8(12)5-4-6-10/h4-6,8,12H,3H2,1-2H3",201.1965
"MUC12BO2","[O]OC(C=C(C)C(=O)CC)C(O)C=O","InChI=1S/C9H13O5/c1-3-7(11)6(2)4-9(14-13)8(12)5-10/h4-5,8-9,12H,3H2,1-2H3",201.1965
"MUC12PAN","CCC(=O)C(=CC=CC(=O)OON(=O)=O)C","InChI=1S/C9H11NO6/c1-3-8(11)7(2)5-4-6-9(12)15-16-10(13)14/h4-6H,3H2,1-2H3",229.1867
"MUC12CO3H","OOC(=O)C=CC=C(C)C(=O)CC","InChI=1S/C9H12O4/c1-3-8(10)7(2)5-4-6-9(11)13-12/h4-6,12H,3H2,1-2H3",184.1892
"MUC12CO2H","CC(=CC=CC(=O)O)C(=O)CC","InChI=1S/C9H12O3/c1-3-8(10)7(2)5-4-6-9(11)12/h4-6H,3H2,1-2H3,(H,11,12)",168.1898
"MUC12AO","CC([O])(C(O)C=CC=O)C(=O)CC","InChI=1S/C9H13O4/c1-3-7(11)9(2,13)8(12)5-4-6-10/h4-6,8,12H,3H2,1-2H3",185.1971
"MUC12ANO3","O=CC=CC(O)C(C)(ON(=O)=O)C(=O)CC","InChI=1S/C9H13NO6/c1-3-7(12)9(2,16-10(14)15)8(13)5-4-6-11/h4-6,8,13H,3H2,1-2H3",231.2026
"MUC12AOOH","CC(OO)(C(O)C=CC=O)C(=O)CC","InChI=1S/C9H14O5/c1-3-7(11)9(2,14-13)8(12)5-4-6-10/h4-6,8,12-13H,3H2,1-2H3",202.2045
"MUC12AOH","CC(O)(C(O)C=CC=O)C(=O)CC","InChI=1S/C9H14O4/c1-3-7(11)9(2,13)8(12)5-4-6-10/h4-6,8,12-13H,3H2,1-2H3",186.2051
"MUC12BO","CC(=CC([O])C(O)C=O)C(=O)CC","InChI=1S/C9H13O4/c1-3-7(11)6(2)4-8(12)9(13)5-10/h4-5,8-9,13H,3H2,1-2H3",185.1971
